feedback_id,source,timestamp,text,state,district,service,category,language,experience,urgency,issue_date,action_requested,data_type
SURVEY_006825,Survey,2025-09-10 02:49:00,The waiting time at the public health facility near Agartala is very long. This needs attention from the concerned department.,Tripura,Agartala,Healthcare,Healthcare,English,Very Good,Medium,2025-08-29,Yes,synthetic
SURVEY_006826,Survey,2026-04-26 15:17:00,There appears to be an issue with the electricity bill for the South Delhi area.,Delhi,South Delhi,Electricity,Electricity,English,Very Poor,Medium,2026-04-23,Yes,synthetic
SURVEY_006827,Survey,2025-06-30 02:36:00,ദയവായി ഈ പ്രശ്നത്തിൽ ശ്രദ്ധ ചെലുത്തുക. The government hospital near Mumbai needs better availability of essential medicines. I request the concerned authority to take action.,Maharashtra,Mumbai,Healthcare,Healthcare,Malayalam,Very Good,High,2025-06-04,Yes,synthetic
SURVEY_006828,Survey,2025-03-04 14:21:00,Residents in Anantnag need a clearer way to follow up on civic service complaints.,Jammu and Kashmir,Anantnag,Other Public Services,Other Public Services,English,Very Good,Critical,2025-02-16,Yes,synthetic
SURVEY_006829,Survey,2025-05-23 20:42:00,Buses on the route near South Delhi are irregular and commuters are waiting for a long time. This needs attention from the concerned department.,Delhi,South Delhi,Public Transport,Public Transport,English,Poor,Low,2025-04-10,Yes,synthetic
SURVEY_006830,Survey,2025-04-23 23:28:00,We have been waiting for an electricity connection or service update in Tiruchirappalli.,Tamil Nadu,Tiruchirappalli,Electricity,Electricity,English,Very Poor,Medium,2025-03-16,No,synthetic
SURVEY_006831,Survey,2026-08-29 23:16:00,The government hospital near Agra needs better availability of essential medicines. Please provide an update on the issue.,Uttar Pradesh,Agra,Healthcare,Healthcare,English,Good,Medium,2026-08-10,Already resolved,synthetic
SURVEY_006832,Survey,2025-10-30 11:47:00,"தயவுசெய்து இந்த பிரச்சினையை கவனிக்கவும். Street lights are not working properly near Bengaluru, making the road unsafe after dark.",Karnataka,Bengaluru,Roads & Traffic,Roads & Traffic,Tamil,Average,High,2025-09-25,No,synthetic
SURVEY_006833,Survey,2026-09-07 00:00:00,ദയവായി ഈ പ്രശ്നത്തിൽ ശ്രദ്ധ ചെലുത്തുക. There is a delay in processing document applications in Bengaluru. I hope the issue can be resolved soon.,Karnataka,Bengaluru,Government Documents,Government Documents,Malayalam,Good,High,2026-07-29,Already resolved,synthetic
SURVEY_006834,Survey,2026-07-11 23:40:00,ದಯವಿಟ್ಟು ಈ ಸಮಸ್ಯೆಯ ಬಗ್ಗೆ ಗಮನ ಹರಿಸಿ. The public safety issue reported near Guntur needs quicker follow-up. I request the concerned authority to take action.,Andhra Pradesh,Guntur,Police & Public Safety,Police & Public Safety,Kannada,Average,Medium,2026-06-19,Yes,synthetic
SURVEY_006835,Survey,2025-02-17 14:17:00,"Residents near Bishnupur are facing water shortages, especially in the morning. Please provide an update on the issue.",Manipur,Bishnupur,Water Supply,Water Supply,English,Poor,Critical,2025-02-12,Already resolved,synthetic
SURVEY_006836,Survey,2025-10-10 16:37:00,தயவுசெய்து இந்த பிரச்சினையை கவனிக்கவும். A water pipeline appears to be leaking near Aizawl and needs repair. Please look into this issue.,Mizoram,Aizawl,Water Supply,Water Supply,Tamil,Poor,High,2025-10-03,No,synthetic
SURVEY_006837,Survey,2026-08-22 10:06:00,The online government service for residents of Agra needs better reliability. I hope the issue can be resolved soon.,Uttar Pradesh,Agra,Government Documents,Government Documents,English,Average,High,2026-07-29,Yes,synthetic
SURVEY_006838,Survey,2025-11-08 10:28:00,"Garbage has not been collected regularly near Coimbatore, and waste is accumulating. I request the concerned authority to take action.",Tamil Nadu,Coimbatore,Sanitation & Waste,Sanitation & Waste,English,Poor,Medium,2025-10-15,Yes,synthetic
SURVEY_006839,Survey,2026-09-07 00:00:00,कृपया इस समस्या पर ध्यान दें। Public transport services near East Delhi should be more frequent during peak hours. I hope the issue can be resolved soon.,Delhi,East Delhi,Public Transport,Public Transport,Hindi,Average,Medium,2026-08-07,Yes,synthetic
SURVEY_006840,Survey,2026-03-22 11:20:00,The civic facility near Port Blair needs better maintenance. This needs attention from the concerned department.,Andaman and Nicobar Islands,Port Blair,Other Public Services,Other Public Services,English,Poor,Medium,2026-03-09,Yes,synthetic
SURVEY_006841,Survey,2025-05-21 04:56:00,There is a delay in processing document applications in Chandigarh.,Chandigarh,Chandigarh,Government Documents,Government Documents,English,Very Good,Critical,2025-05-17,No,synthetic
SURVEY_006842,Survey,2025-10-23 18:19:00,कृपया इस समस्या पर ध्यान दें। Public transport near Haldwani is overcrowded during morning and evening peak hours.,Uttarakhand,Haldwani,Public Transport,Public Transport,Hindi,Good,High,2025-10-02,Yes,synthetic
SURVEY_006843,Survey,2026-01-14 22:48:00,தயவுசெய்து இந்த பிரச்சினையை கவனிக்கவும். The government hospital near Naharlagun needs better availability of essential medicines. I hope the issue can be resolved soon.,Arunachal Pradesh,Naharlagun,Healthcare,Healthcare,Tamil,Very Poor,Medium,2025-12-29,No,synthetic
SURVEY_006844,Survey,2025-04-14 21:28:00,దయచేసి ఈ సమస్యపై దృష్టి పెట్టండి. Power cuts in the Kargil area are frequent and are affecting daily work.,Ladakh,Kargil,Electricity,Electricity,Telugu,Good,Medium,2025-04-10,Yes,synthetic
SURVEY_006845,Survey,2025-04-08 13:46:00,దయచేసి ఈ సమస్యపై దృష్టి పెట్టండి. Students in Nongpoh are facing delays in scholarship-related services. I request the concerned authority to take action.,Meghalaya,Nongpoh,Education,Education,Telugu,Very Poor,Medium,2025-03-12,Yes,synthetic
SURVEY_006846,Survey,2026-04-20 22:00:00,The educational facility near Kohima needs better maintenance and support services. Please look into this issue.,Nagaland,Kohima,Education,Education,English,Average,High,2026-03-16,Yes,synthetic
SURVEY_006847,Survey,2025-06-13 07:49:00,Public transport near Agartala is overcrowded during morning and evening peak hours.,Tripura,Agartala,Public Transport,Public Transport,English,Average,High,2025-05-31,Yes,synthetic
SURVEY_006848,Survey,2026-06-26 23:49:00,The water supplied in Shillong sometimes has an unusual smell and should be checked.,Meghalaya,Shillong,Water Supply,Water Supply,English,Poor,Medium,2026-05-26,Yes,synthetic
SURVEY_006849,Survey,2025-11-17 11:07:00,"ದಯವಿಟ್ಟು ಈ ಸಮಸ್ಯೆಯ ಬಗ್ಗೆ ಗಮನ ಹರಿಸಿ. Street lights are not working properly near Kavaratti, making the road unsafe after dark. Please provide an update on the issue.",Lakshadweep,Kavaratti,Roads & Traffic,Roads & Traffic,Kannada,Good,Medium,2025-10-13,Yes,synthetic
SURVEY_006850,Survey,2026-01-22 06:59:00,The electricity voltage near Port Blair is unstable and appliances are being affected. Please look into this issue.,Andaman and Nicobar Islands,Port Blair,Electricity,Electricity,English,Good,Low,2026-01-05,Yes,synthetic
SURVEY_006851,Survey,2025-01-31 02:57:00,The area around Indore needs more regular cleaning and waste collection.,Madhya Pradesh,Indore,Sanitation & Waste,Sanitation & Waste,English,Poor,Low,2025-01-09,Already resolved,synthetic
SURVEY_006852,Survey,2025-10-30 09:54:00,"தயவுசெய்து இந்த பிரச்சினையை கவனிக்கவும். Residents near Gyalshing are facing water shortages, especially in the morning.",Sikkim,Gyalshing,Water Supply,Water Supply,Tamil,Average,Medium,2025-10-27,Yes,synthetic
SURVEY_006853,Survey,2025-10-11 05:44:00,कृपया इस समस्या पर ध्यान दें। The government hospital near Chennai needs better availability of essential medicines. Please provide an update on the issue.,Tamil Nadu,Chennai,Healthcare,Healthcare,Hindi,Good,High,2025-09-09,Already resolved,synthetic
SURVEY_006854,Survey,2026-05-19 14:28:00,The online government service for residents of Dehradun needs better reliability. Please provide an update on the issue.,Uttarakhand,Dehradun,Government Documents,Government Documents,English,Average,Low,2026-05-13,Yes,synthetic
SURVEY_006855,Survey,2025-10-15 12:39:00,"ದಯವಿಟ್ಟು ಈ ಸಮಸ್ಯೆಯ ಬಗ್ಗೆ ಗಮನ ಹರಿಸಿ. Vehicles are frequently parked on the road near Agartala, causing unnecessary congestion. This needs attention from the concerned department.",Tripura,Agartala,Roads & Traffic,Roads & Traffic,Kannada,Good,Medium,2025-09-28,Yes,synthetic
SURVEY_006856,Survey,2025-07-01 04:23:00,"Vehicles are frequently parked on the road near Chennai, causing unnecessary congestion. I hope the issue can be resolved soon.",Tamil Nadu,Chennai,Roads & Traffic,Roads & Traffic,English,Poor,High,2025-06-05,Yes,synthetic
SURVEY_006857,Survey,2026-07-29 18:57:00,Public transport near Oulgaret is overcrowded during morning and evening peak hours. Please look into this issue.,Puducherry,Oulgaret,Public Transport,Public Transport,English,Average,Medium,2026-07-25,Yes,synthetic
SURVEY_006858,Survey,2026-01-18 10:32:00,कृपया इस समस्या पर ध्यान दें। Public transport services near Chandigarh should be more frequent during peak hours. I request the concerned authority to take action.,Chandigarh,Chandigarh,Public Transport,Public Transport,Hindi,Average,Medium,2025-12-24,Already resolved,synthetic
SURVEY_006859,Survey,2025-05-02 21:14:00,ദയവായി ഈ പ്രശ്നത്തിൽ ശ്രദ്ധ ചെലുത്തുക. There appears to be an issue with the electricity bill for the Hubballi area. Please provide an update on the issue.,Karnataka,Hubballi,Electricity,Electricity,Malayalam,Poor,High,2025-04-27,Yes,synthetic
SURVEY_006860,Survey,2026-02-03 17:17:00,There has been an irregular water supply in the East Delhi area for the past few days.,Delhi,East Delhi,Water Supply,Water Supply,English,Very Good,Medium,2026-01-04,Yes,synthetic
SURVEY_006861,Survey,2026-02-08 00:18:00,The online government service for residents of Srinagar needs better reliability.,Jammu and Kashmir,Srinagar,Government Documents,Government Documents,English,Average,Low,2026-01-04,Already resolved,synthetic
SURVEY_006862,Survey,2026-04-17 08:44:00,"Garbage has not been collected regularly near Kota, and waste is accumulating. This needs attention from the concerned department.",Rajasthan,Kota,Sanitation & Waste,Sanitation & Waste,English,Very Good,Medium,2026-03-23,No,synthetic
SURVEY_006863,Survey,2026-08-15 11:40:00,தயவுசெய்து இந்த பிரச்சினையை கவனிக்கவும். A public service issue near Srinagar has remained unresolved for several days. I request the concerned authority to take action.,Jammu and Kashmir,Srinagar,Other Public Services,Other Public Services,Tamil,Average,Medium,2026-07-29,Yes,synthetic
SURVEY_006864,Survey,2025-12-30 06:43:00,There is a delay in processing document applications in Daman.,Dadra and Nagar Haveli and Daman and Diu,Daman,Government Documents,Government Documents,English,Good,Medium,2025-12-05,Yes,synthetic
SURVEY_006865,Survey,2026-07-06 02:21:00,ദയവായി ഈ പ്രശ്നത്തിൽ ശ്രദ്ധ ചെലുത്തുക. There has been an irregular water supply in the Gangtok area for the past few days. Please provide an update on the issue.,Sikkim,Gangtok,Water Supply,Water Supply,Malayalam,Good,High,2026-06-20,Already resolved,synthetic
SURVEY_006866,Survey,2025-05-10 06:26:00,Residents near Dehradun are concerned about safety after dark. I hope the issue can be resolved soon.,Uttarakhand,Dehradun,Police & Public Safety,Police & Public Safety,English,Good,Medium,2025-03-29,Yes,synthetic
SURVEY_006867,Survey,2025-03-07 19:59:00,ദയവായി ഈ പ്രശ്നത്തിൽ ശ്രദ്ധ ചെലുത്തുക. The water supplied in Noida sometimes has an unusual smell and should be checked. I request the concerned authority to take action.,Uttar Pradesh,Noida,Water Supply,Water Supply,Malayalam,Very Good,Medium,2025-02-23,Yes,synthetic
SURVEY_006868,Survey,2025-11-18 16:04:00,Public transport services near South Delhi should be more frequent during peak hours.,Delhi,South Delhi,Public Transport,Public Transport,English,Poor,High,2025-10-21,Yes,synthetic
SURVEY_006869,Survey,2026-02-21 18:50:00,The area around Noida needs more regular cleaning and waste collection. Please look into this issue.,Uttar Pradesh,Noida,Sanitation & Waste,Sanitation & Waste,English,Average,Low,2026-01-25,Yes,synthetic
